"geolocation_zip_code_prefix","lat","lng","city","state"
"28970","-22.86965694518423600000","-42.32141493624607000000","araruama","RJ"
"28980","-22.72661348686658000000","-42.29203723223671000000","sao vicente de paula","RJ"
"28990","-22.92375654835557000000","-42.50447966854643000000","saquarema","RJ"
"28991","-22.91269429212532700000","-42.47650474338263000000","saquarema","RJ"
"28992","-22.90426913906040300000","-42.42047171656782500000","saquarema","RJ"
"28993","-22.89331608578522600000","-42.47000671301412000000","bacaxa","RJ"
"28994","-22.89610851632631500000","-42.46919761067232000000","saquarema","RJ"
"28995","-22.87997875045682500000","-42.47392136545321500000","saquarema","RJ"
"28997","-22.85991049972782000000","-42.59600106238442400000","saquarema","RJ"
"28998","-22.88271928711453300000","-42.59965356071223400000","saquarema","RJ"
"28999","-22.92663932663218800000","-42.60231507840788400000","saquarema","RJ"
"29001","-20.32180708897782000000","-40.33861150383669500000","vitoria","ES"
"29010","-20.32003852852719600000","-40.33292188860287600000","vitória","ES"
"29014","-20.31870095894153000000","-40.33056168927813400000","vitoria","ES"
"29015","-20.31787159626845000000","-40.33755036238745400000","vitoria","ES"
"29016","-20.31791462297862000000","-40.33626043039942000000","vitoria","ES"
"29017","-20.31716433466440500000","-40.32407036389425000000","vitoria","ES"
"29018","-20.31884345040211700000","-40.34156621746278000000","vitoria","ES"
"29020","-20.32084620665402000000","-40.34620761671012400000","vitoria","ES"
"29023","-20.29702121055084500000","-40.34727125218612500000","vitoria","ES"
"29024","-20.29034208942081000000","-40.34125366487663000000","vitoria","ES"
"29025","-20.31614154408035600000","-40.35222237390241400000","vitoria","ES"
"29026","-20.30979680765230500000","-40.35202424887804500000","vitoria","ES"
"29027","-20.30850682125742800000","-40.34633538239041000000","vitoria","ES"
"29030","-20.28299982532712400000","-40.33641848843752000000","vitoria","ES"
"29031","-20.28258319678329300000","-40.33059983158218400000","vitoria","ES"
"29032","-20.25261541805303000000","-40.31958338407572000000","vitoria","ES"
"29033","-20.27873417616675000000","-40.32983373036599000000","vitoria","ES"
"29040","-20.30954699567466000000","-40.31915838261943500000","vitoria","ES"
"29041","-20.31177520828727000000","-40.32002717246777500000","vitoria","ES"
"29042","-20.30459252611249000000","-40.32057505886264400000","vitoria","ES"
"29043","-20.29620696858057000000","-40.32083517192289000000","vitoria","ES"
"29045","-20.29750072228930000000","-40.30639204574532000000","vitória","ES"
"29046","-20.29530821424077000000","-40.30843717757407000000","vitoria","ES"
"29047","-20.29852025735377000000","-40.30965608985487600000","vitoria","ES"
"29048","-20.28986318902236600000","-40.31566239170038000000","vitoria","ES"
"29050","-20.31396062242991000000","-40.29874528373585000000","vitoria","ES"
"29051","-20.31271637480551000000","-40.31898956492912600000","vitoria","ES"
"29052","-20.31268731682300000000","-40.29762077462263000000","vitoria","ES"
"29053","-20.31399601078805300000","-40.31410164821837000000","vitoria","ES"
"29055","-20.30061469936144300000","-40.29502806253336000000","vitoria","ES"
"29056","-20.30451572984983000000","-40.29957607459328000000","vitoria","ES"
"29057","-20.29477237276732600000","-40.29648209709086000000","vitoria","ES"
"29060","-20.28459307369058400000","-40.29540456017248600000","vitória","ES"
"29062","-20.27765477606834600000","-40.29633036136395000000","vitoria","ES"
"29065","-20.27703282426283200000","-40.29246868696163000000","vitoria","ES"
"29066","-20.27579015781627800000","-40.28920643319558000000","vitoria","ES"
"29070","-20.26413650342256600000","-40.29628587511779000000","vitoria","ES"
"29072","-20.25931031757143000000","-40.29446900424854000000","vitoria","ES"
"29075","-20.26870591757035500000","-40.30117429176142000000","vitória","ES"
"29090","-20.25892061310893000000","-40.26756763394875000000","vitoria","ES"
"29092","-20.24769258439178200000","-40.27158813220924600000","vitoria","ES"
"29100","-20.33959604188587000000","-40.29549349586974000000","vila velha","ES"
"29101","-20.34503019579622300000","-40.28790374199651000000","vila velha","ES"
"29102","-20.37128036966109000000","-40.30721837760799500000","vila velha","ES"
"29103","-20.38465422834024600000","-40.32372831183719000000","vila velha","ES"
"29104","-20.36670193056703600000","-40.31718921781990000000","vila velha","ES"
"29105","-20.37865765372178000000","-40.31950139302450000000","vila velha","ES"
"29106","-20.34980376751841000000","-40.30673634042205600000","vila velha","ES"
"29107","-20.35405888401446000000","-40.30128887072217500000","vila velha","ES"
"29108","-20.35546030787300300000","-40.31414725723032400000","vila velha","ES"
"29109","-20.35524227108657400000","-40.31433173529057000000","vila velha","ES"
"29110","-20.35100446585032300000","-40.32120866203233000000","vila velha","ES"
"29111","-20.35096524697677400000","-40.35353585806445000000","vila velha","ES"
"29112","-20.36225772080140200000","-40.35405947616606400000","vila velha","ES"
"29113","-20.37773219885531300000","-40.35047944323681400000","vila velha","ES"
"29114","-20.33161624902949000000","-40.34252285978223000000","vila velha","ES"
"29115","-20.33547255205006000000","-40.33122810411291000000","vila velha","ES"
"29116","-20.34251174190830400000","-40.33766248563188000000","vila velha","ES"
"29117","-20.34379478959137000000","-40.34511865621086500000","vila velha","ES"
"29118","-20.34801862577874600000","-40.33731992287220400000","vila velha","ES"
"29119","-20.35038439416757000000","-40.32316313424692000000","vila velha","ES"
"29120","-20.35146447966754000000","-40.31996539942482000000","vila velha","ES"
"29121","-20.33820736421146700000","-40.31902931764566000000","vila velha","ES"
"29122","-20.33904374855023200000","-40.30909785366851000000","vila velha","ES"
"29124","-20.44067774783467700000","-40.34259599376331000000","vila velha","ES"
"29125","-20.42691713695558800000","-40.32721792957319000000","vila velha","ES"
"29126","-20.41180071678873000000","-40.33756220325749000000","vila velha","ES"
"29127","-20.44442591541323400000","-40.35730216214409400000","vila velha","ES"
"29128","-20.50957808004257300000","-40.37363064122116000000","vila velha","ES"
"29129","-20.50755410687104000000","-40.36111726077600000000","vila velha","ES"
"29130","-20.38928094367299000000","-40.49018739980620000000","viana","ES"
"29131","-20.42138501608985700000","-40.46039346643403400000","viana","ES"
"29132","-20.39053747318835600000","-40.47448198542622000000","viana","ES"
"29134","-20.35516349262468000000","-40.43123213662454400000","viana","ES"
"29135","-20.35138513468468700000","-40.42842770559007400000","viana","ES"
"29136","-20.36426008095285700000","-40.42106529481057000000","viana","ES"
"29137","-20.36890956004279500000","-40.42459105775325400000","viana","ES"
"29138","-20.37029647362096400000","-40.41644854158100500000","viana","ES"
"29140","-20.34107099889753000000","-40.36444150559454000000","cariacica","ES"
"29141","-20.35304225845022000000","-40.37298836632755000000","cariacica","ES"
"29142","-20.36360185674505300000","-40.37462539065325000000","cariacica","ES"
"29143","-20.34987746672934600000","-40.38401591798000000000","cariacica","ES"
"29144","-20.34732167692075700000","-40.39544196469099000000","cariacica","ES"
"29145","-20.34848249164386800000","-40.39424798988471000000","cariacica","ES"
"29146","-20.34052129960012700000","-40.38489798744822000000","cariacica","ES"
"29147","-20.33592557340590000000","-40.38995407087754000000","cariacica","ES"
"29148","-20.33467865020732600000","-40.40049065823511400000","cariacica","ES"
"29149","-20.33013337723304000000","-40.39043058407728000000","cariacica","ES"
"29150","-20.32247630196992000000","-40.37762777086689400000","cariacica","ES"
"29151","-20.32860160989975000000","-40.36941562385166000000","cariacica","ES"
"29152","-20.31700080336483400000","-40.37232009813402600000","cariacica","ES"
"29153","-20.30645308789087300000","-40.37093583403476000000","cariacica","ES"
"29154","-20.30941650802182600000","-40.39115333796884500000","cariacica","ES"
"29155","-20.29248104532088300000","-40.38403142476517600000","cariacica","ES"
"29156","-20.27851289140612000000","-40.41167522341207500000","cariacica","ES"
"29157","-20.26440960781891600000","-40.38953750829309000000","cariacica","ES"
"29158","-20.31255045087857000000","-40.40000069420851000000","cariacica","ES"
"29160","-20.23621549257029000000","-40.27203665640387000000","serra","ES"
"29161","-20.22398020791205000000","-40.27581852168545000000","serra","ES"
"29162","-20.19698018092566400000","-40.27111839396653000000","serra","ES"
"29163","-20.21813765763190000000","-40.24297180111905000000","serra","ES"
"29164","-20.21168518103553000000","-40.23961903218325000000","serra","ES"
"29165","-20.19918589380119300000","-40.25773967249933000000","serra","ES"
"29166","-20.18807967527749600000","-40.24169776299548600000","serra","ES"
"29167","-20.17952411178505300000","-40.25832209201947000000","serra","ES"
"29168","-20.15847292670448000000","-40.24609615513034000000","serra","ES"
"29169","-20.15015966406233000000","-40.26506795504289500000","serra","ES"
"29170","-20.15433139034150400000","-40.26898012025663000000","serra","ES"
"29171","-20.13847616406827600000","-40.24779440322810600000","serra","ES"
"29172","-20.17128506207611600000","-40.20456733111167600000","serra","ES"
"29173","-20.15868901699343500000","-40.19214871446735000000","serra","ES"
"29174","-20.06421048362099000000","-40.18297373354049000000","serra","ES"
"29175","-20.14021567598439700000","-40.19358162519006000000","serra","ES"
"29176","-20.13514374784088500000","-40.29981975803892000000","serra","ES"
"29177","-20.12154558211048500000","-40.30597879856886000000","serra","ES"
"29178","-20.13590387834677700000","-40.29837508817456000000","serra","ES"
"29179","-20.11736507281847300000","-40.29309840257896000000","serra","ES"
"29180","-20.07201781813865800000","-40.36216847285860000000","serra","ES"
"29182","-20.06454249145785000000","-40.20226241236842000000","serra","ES"
"29185","-19.94416022001555000000","-40.38449895378411000000","fundao","ES"
"29187","-20.03926937133294600000","-40.18713745738928400000","praia grande","ES"
"29190","-19.82256891358971600000","-40.27108349346427000000","aracruz","ES"
"29192","-19.83526003052994500000","-40.26154957652111000000","aracruz","ES"
"29193","-19.83175448958202500000","-40.27247536739888000000","aracruz","ES"
"29194","-19.82415923507356600000","-40.26429872543492000000","aracruz","ES"
"29195","-19.93010951110855800000","-40.15365065258333000000","coqueiral","ES"
"29197","-19.82225062605562700000","-40.06303351092968000000","aracruz","ES"
"29198","-19.89531139487843700000","-40.09910073530370000000","aracruz","ES"
"29199","-19.92700998308416500000","-40.14346404404395000000","aracruz","ES"
"29200","-20.67223332343453000000","-40.50002482393178000000","guarapari","ES"
"29201","-20.68193609028438000000","-40.50912373578259000000","guarapari","ES"
"29202","-20.67211583683892300000","-40.51700526382526000000","guarapari","ES"
"29203","-20.67639066312762000000","-40.51739541428215600000","guarapari","ES"
"29206","-20.71723806255909000000","-40.52427446576242000000","guarapari","ES"
"29208","-20.68243654907933400000","-40.51920110877143000000","guarapari","ES"
"29209","-20.73131235546683700000","-40.55274900722035000000","guarapari","ES"
"29210","-20.66529502808563400000","-40.50724705161458400000","guarapari","ES"
"29211","-20.64404602314044000000","-40.51275463784810000000","guarapari","ES"
"29212","-20.64171595875429300000","-40.51512444469159000000","guarapari","ES"
"29213","-20.64076096431599000000","-40.50899384799111000000","guarapari","ES"
"29214","-20.65669577179757600000","-40.50574387517623600000","guarapari","ES"
"29215","-20.66021676496602300000","-40.49856289244474500000","guarapari","ES"
"29216","-20.65299858613493500000","-40.48707808325544000000","guarapari","ES"
"29217","-20.65432141473086600000","-40.49021162512816000000","guarapari","ES"
"29220","-20.62807013769707600000","-40.47621600036773000000","guarapari","ES"
"29221","-20.61891635546317000000","-40.45645089111925000000","guarapari","ES"
"29222","-20.64241880329200000000","-40.50006739895994000000","guarapari","ES"
"29227","-20.64808370764004800000","-40.49080179741277000000","guarapari","ES"
"29230","-20.80037808685989000000","-40.64884981550936000000","anchieta","ES"
"29240","-20.62703187024196800000","-40.74931056937235500000","alfredo chaves","ES"
"29255","-20.41550881133391000000","-40.68901269558348000000","marechal floriano","ES"
"29258","-20.41550908384522000000","-40.64411836054274000000","araguaia","ES"
"29260","-20.35420704341062000000","-40.70328526895597000000","domingos martins","ES"
"29263","-20.37378292141641000000","-40.56310209026857000000","isabel","ES"
"29273","-20.34018313950445400000","-40.73167973417412000000","paraju","ES"
"29278","-20.01085720737993500000","-40.79846476486159000000","arace","ES"
"29280","-20.78929879189499300000","-40.81339847159395000000","iconha","ES"
"29285","-20.83994865499554200000","-40.73441103540227000000","piuma","ES"
"29290","-20.86048510334874400000","-40.93526011608743400000","rio novo do sul","ES"
"29295","-20.64484299926859700000","-41.00717001967551000000","vargem alta","ES"
"29297","-20.70682235205411800000","-41.01712786426434000000","jacigua","ES"
"29300","-20.84745965383212000000","-41.12005826115421000000","cachoeiro de itapemirim","ES"
"29301","-20.84177575104306000000","-41.12902378828546000000","cachoeiro de itapemirim","ES"
"29302","-20.84937768298942000000","-41.12932748549338400000","cachoeiro de itapemirim","ES"
"29303","-20.85295506263601300000","-41.11820666366199400000","cachoeiro de itapemirim","ES"
"29304","-20.85864952116389000000","-41.11688197001606000000","cachoeiro de itapemirim","ES"
"29305","-20.85526865336124700000","-41.10871046055534000000","cachoeiro de itapemirim","ES"
"29306","-20.85077309229636500000","-41.10580546208376500000","cachoeiro de itapemirim","ES"
"29307","-20.84472985619975000000","-41.11075004879963000000","cachoeiro de itapemirim","ES"
"29308","-20.84252698545738300000","-41.11888795503525500000","cachoeiro de itapemirim","ES"
"29309","-20.83724042033630400000","-41.11713803072732000000","cachoeiro de itapemirim","ES"
"29310","-20.84405138213383800000","-41.13971836504003000000","cachoeiro de itapemirim","ES"
"29311","-20.84573744385327000000","-41.14443509503574600000","cachoeiro de itapemirim","ES"
"29312","-20.84888395295811000000","-41.15305503084476000000","cachoeiro de itapemirim","ES"
"29313","-20.83232137438696000000","-41.15726028126335000000","cachoeiro de itapemirim","ES"
"29314","-20.84407162366200700000","-41.15350989073692000000","cachoeiro de itapemirim","ES"
"29315","-20.84716439795210300000","-41.15484552561150000000","cachoeiro de itapemirim","ES"
"29316","-20.84714875081771600000","-41.11294563341941500000","cachoeiro de itapemirim","ES"
"29317","-20.84711789220177600000","-41.13974718071966000000","cachoeiro de itapemirim","ES"
"29321","-20.98848823393440000000","-42.23727344129296000000","vargem grande do soturno","ES"
"29323","-20.76272909430513600000","-41.27160623395100500000","pacotuba","ES"
"29325","-20.72583088209348000000","-41.13400494888832500000","itaoca","ES"
"29327","-20.10275652516165200000","-40.56264864947084400000","burarama","ES"
"29328","-20.88332999999994400000","-41.19999999999993000000","córrego dos monos","ES"
"29329","-20.68770402723946000000","-41.20195222593812000000","conduru","ES"
"29330","-20.94924974603446000000","-40.80778682448668000000","itapemirim","ES"
"29338","-20.89832394853286600000","-40.78024910980026000000","itaipava","ES"
"29345","-21.03231811612069500000","-40.82269689695655000000","marataizes","ES"
"29350","-21.12293057672710400000","-41.04061029119546000000","presidente kennedy","ES"
"29360","-20.60535637810879500000","-41.20519636049413000000","castelo","ES"
"29370","-20.36122521084466500000","-41.24983376040059000000","conceicao do castelo","ES"
"29375","-20.33885295949203400000","-41.13293113577976000000","venda nova do imigrante","ES"
"29378","-20.33668799999999500000","-41.18511150000000500000","sao joao de vicosa","ES"
"29380","-20.46250862812244600000","-41.41468639351346000000","muniz freire","ES"
"29386","-20.33597290990570600000","-41.39048795243130000000","muniz freire","ES"
"29390","-20.34911192088042500000","-41.53373039669444000000","iuna","ES"
"29395","-20.23385470566106600000","-41.50681788342371400000","ibatiba","ES"
"29398","-20.34580366064612300000","-41.64094155038808000000","irupi","ES"
"29400","-21.06157066872612300000","-41.36296449402209400000","mimoso do sul","ES"
"29420","-19.90043616147090700000","-43.99902966123860000000","sao jose das torres","ES"
"29450","-21.15332346158516300000","-41.56743108039143000000","apiaca","ES"
"29460","-21.12656790196717000000","-41.67280614857445000000","bom jesus do norte","ES"
"29470","-21.02027868005078700000","-41.65312810451594000000","sao jose do calcado","ES"
"29475","-20.94610999999997600000","-41.61999999999995000000","alto calcado","ES"
"29480","-20.95206473566138000000","-41.34218704825807600000","muqui","ES"
"29490","-20.92514780451318800000","-41.19649395129349000000","atilio vivacqua","ES"
"29500","-20.76020630339587200000","-41.53516276114849000000","alegre","ES"
"29510","-19.85158165630125300000","-40.57072169300674000000","celina","ES"
"29515","-20.77150566034038400000","-41.53560726330037000000","cafe","ES"
"29520","-20.75674211506590800000","-41.45931215367930000000","rive","ES"
"29540","-20.53711229770601300000","-41.66525823368055400000","ibitirama","ES"
"29550","-20.79138730182776500000","-41.39207893794878000000","jerônimo monteiro","ES"
"29560","-20.77259502214919000000","-41.67503440435154000000","guacui","ES"
"29564","-20.78110999999995600000","-41.80055999999996000000","são pedro de rates","ES"
"29580","-20.68276666465528300000","-41.84274574504491500000","dores do rio preto","ES"
"29590","-20.61167365684711300000","-41.69466502754654000000","divino de sao lourenco","ES"
"29600","-20.07682155300227600000","-41.12371138232126000000","afonso claudio","ES"
"29609","-20.07893433699639000000","-41.12429399999999000000","afonso claudio","ES"
"29615","-19.89303063005784000000","-41.05797353760604000000","laranja da terra","ES"
"29619","-19.82527999999996400000","-41.11110999999994000000","laranja da terra","ES"
"29620","-19.87731798944994000000","-40.87420544444340500000","itarana","ES"
"29630","-20.14768728208618500000","-41.29158581823656000000","brejetuba","ES"
"29640","-20.10036149380538400000","-40.53208940796703000000","santa leopoldina","ES"
"29645","-20.03139109860458700000","-40.75116929156471000000","santa maria de jetiba","ES"
"29650","-19.94277068527384200000","-40.60646958045139600000","santa teresa","ES"
"29654","2.85452995640905270000","-70.31520024946744000000","santo antonio do canaa","ES"
"29660","-19.87986063438220400000","-40.62673958726123400000","santa teresa","ES"
"29665","-19.73930434519547000000","-40.66322894308198000000","sao roque do canaa","ES"
"29670","-19.83159344651650000000","-40.37012574335158600000","ibiracu","ES"
"29680","-19.75100700970320000000","-40.38667300846462000000","joao neiva","ES"
"29687","-19.65590922258212800000","-40.46336507540551000000","acioli","ES"
"29690","-19.79299195810400400000","-40.85391940789055000000","itaguacu","ES"
"29695","-19.66469628173546000000","-40.83650571195031000000","itaimbe","ES"
"29700","-19.53930204985443800000","-40.62595077382036400000","colatina","ES"
"29701","-19.54074944092955600000","-40.62883793487710400000","colatina","ES"
"29702","-19.54551718490544000000","-40.63413418662913000000","colatina","ES"
"29703","-19.52371016348674000000","-40.63932320926248000000","colatina","ES"
"29704","-19.52664430508558600000","-40.66243185634447600000","colatina","ES"
"29705","-19.51082201387887200000","-40.63310196328869000000","colatina","ES"
"29706","-19.52117754499518300000","-40.64688425353667600000","colatina","ES"
"29707","-19.54195655971597000000","-40.64327673020125000000","colatina","ES"
"29708","-19.54634145050432500000","-40.62314627970840000000","colatina","ES"
"29709","-19.52024181056505000000","-40.68473664194520000000","colatina","ES"
"29712","-19.52567078395210500000","-40.57010039048001500000","colatina","ES"
"29714","-19.54599607415747200000","-40.63304202957290600000","colatina","ES"
"29720","-19.25272148027486000000","-40.46099131352967500000","governador lindenberg","ES"
"29724","-19.24939653482507400000","-40.51829310976853500000","novo brasil","ES"
"29725","-19.41202631037064600000","-40.54293876855563000000","marilandia","ES"
"29730","-19.51256877708872800000","-41.01292625543556000000","baixo guandu","ES"
"29735","-19.39858970116328000000","-40.90529093720104500000","quilometro 14 do mutum","ES"
"29737","-19.27499999999997700000","-40.90749999999997000000","alto mutum preto","ES"
"29745","-19.13875332409750000000","-40.61554504482115400000","sao domingos do norte","ES"
"29750","-19.19590100427224400000","-40.84616628146890000000","pancas","ES"
"29752","-18.97275735820650000000","-40.87319466071204500000","vila verde","ES"
"29755","-19.44454869762178700000","-41.01522540324544500000","lajinha","ES"
"29760","-19.05822235499108000000","-41.01879814974317000000","alto rio novo","ES"
"29770","-18.86369285485960700000","-41.11875851381642000000","mantenopolis","ES"
"29772","-18.88493545170069500000","-41.01554984953388000000","santa luzia de mantenopolis","ES"
"29780","-19.01753886918101000000","-40.53725541987759000000","são gabriel da palha","ES"
"29785","-18.99492362440963700000","-40.38308719698212500000","vila valerio","ES"
"29795","-18.98571611327779300000","-40.74227057364542000000","aguia branca","ES"
"29800","-18.74831372268067400000","-40.88588589823052000000","barra de são francisco","ES"
"29807","-18.58656760388705800000","-40.88704137696066000000","monte sinai","ES"
"29815","-18.66481037083178800000","-40.79495699999999000000","paulista","ES"
"29820","-18.54308519005595000000","-40.98497675246626000000","agua doce do norte","ES"
"29822","-18.47671376281086700000","-41.01877846394589000000","vila nelita","ES"
"29824","-18.41277999999994000000","-41.03666999999996000000","santo agostinho","ES"
"29826","-18.63360999999997600000","-40.94277999999997000000","governador lacerda de aguiar","ES"
"29830","-18.70658082589378400000","-40.40638379228228400000","nova venecia","ES"
"29843","-18.61993446963407800000","-40.60415354405100000000","vila pavao","ES"
"29845","-18.53583690499467800000","-40.30131252002120600000","boa esperanca","ES"
"29850","-18.36881608995012600000","-40.82597415326897000000","ecoporanga","ES"
"29880","-18.08497000761245000000","-40.52105087597961000000","mucurici","ES"
"29884","-12.63852415518910800000","-37.94725509040245000000","itabaiana","ES"
"29885","-18.12988904535620800000","-40.53833069801776000000","ponto belo","ES"
"29890","-18.13113299686834500000","-40.35711188194904000000","montanha","ES"
"29894","-18.19859433493731500000","-40.26379335153628600000","vinhatico","ES"
"29900","-19.39430289976681700000","-40.06744800455661000000","linhares","ES"
"29901","-19.39846243051773200000","-40.05754626853264000000","linhares","ES"
"29902","-19.38058581528183000000","-40.06214346326710500000","linhares","ES"
"29903","-19.39247386325331000000","-40.04808368379707400000","linhares","ES"
"29904","-19.37554767028275000000","-40.05764624559226000000","linhares","ES"
"29905","-19.36468112123640500000","-40.05261443397877000000","linhares","ES"
"29906","-19.35541262653364600000","-40.05373780593817000000","linhares","ES"
"29907","-19.37533597130217000000","-40.07149648621064000000","linhares","ES"
"29908","-19.34962290982119600000","-40.05001762813600400000","linhares","ES"
"29909","-19.29955465408666300000","-40.06620575816586000000","linhares","ES"
"29913","-19.40826599999999000000","-40.06460025000000500000","linhares","ES"
"29918","-19.39172700347962000000","-40.06108450115985400000","linhares","ES"
"29920","-19.26241946891296000000","-40.32532458042502000000","rio bananal","ES"
"29925","-8.44585697585928600000","-53.47890807873119500000","sao jorge do tiradentes","ES"
"29927","-19.18912777048881700000","-40.10086124895699000000","sooretama","ES"
"29930","-18.71821224449781300000","-39.85486250463857500000","sao mateus","ES"
"29931","-18.71748290665550500000","-39.86602787165744400000","sao mateus","ES"
"29932","-18.71184668704366800000","-39.87247921009837600000","sao mateus","ES"
"29933","-18.71921232542808500000","-39.84788825257438000000","sao mateus","ES"
"29934","-18.71832857696128000000","-39.83859455817204000000","sao mateus","ES"
"29936","-18.72977048594036000000","-39.84788359351911000000","sao mateus","ES"
"29937","-18.73278849919370000000","-39.84235929755071500000","são mateus","ES"
"29938","-18.72601616521772000000","-39.85577872804152000000","sao mateus","ES"
"29940","-18.71914948367368600000","-39.87404915228109000000","sao mateus","ES"
"29941","-18.71777436886052000000","-39.87424559086366600000","sao mateus","ES"
"29942","-18.72638847933686500000","-39.86738021826739000000","sao mateus","ES"
"29943","-18.72218578505392000000","-39.91774491344774000000","sao mateus","ES"
"29944","-18.77346364244314000000","-39.75500529521586000000","sao mateus","ES"
"29945","-18.74036444460742000000","-39.75469149379052000000","sao mateus","ES"
"29946","-18.73358734816863700000","-39.77298993969407000000","sao mateus","ES"
"29950","-18.90835510506951800000","-40.07586676010298000000","jaguare","ES"
"29960","-18.57696644605070800000","-39.73757518671527600000","conceicao da barra","ES"
"29965","-18.41873800661139500000","-39.70806405383186000000","itaunas","ES"
"29967","-19.24593411404079300000","-40.09115259675713400000","braco do rio","ES"
"29970","-18.29316367914973500000","-39.95858510869711000000","pedro canário","ES"
"29978","-18.08915821269520300000","-40.10959902713075000000","cristal do norte","ES"
"29980","-18.41089901184738000000","-40.21940175223134000000","pinheiros","ES"
"29985","-18.32097783533344000000","-40.40572143357216000000","sao joao do sobrado","ES"
"30001","-19.92398883986376000000","-43.93570612505038000000","belo horizonte","MG"
"30035","-19.90115537968147300000","-43.91842912712786500000","belo horizonte","MG"
"30108","-18.99191036420999600000","-49.45067631754277000000","belo horizonte","MG"
"30110","-19.92947645372167000000","-43.93692445117372400000","belo horizonte","MG"
"30111","-19.91782602818839700000","-43.94241794197538600000","belo horizonte","MG"
"30112","-19.93717749545114500000","-43.93564910981900000000","belo horizonte","MG"
"30120","-19.91852703015927000000","-43.93988998298764000000","belo horizonte","MG"
"30130","-19.93185558700409400000","-43.93264743101025000000","belo horizonte","MG"
"30140","-19.93104856825169000000","-43.93603257269489000000","belo horizonte","MG"
"30150","-19.92595313663051000000","-43.92700122120833000000","belo horizonte","MG"
"30160","-19.92749991071195500000","-43.93957488042518000000","belo horizonte","MG"
"30166","-19.92623156924807400000","-43.93779291672924000000","belo horizonte","MG"
"30170","-19.92710413330578000000","-43.94496355953477000000","belo horizonte","MG"
"30171","-19.92399927615559000000","-43.94435975269785600000","belo horizonte","MG"
"30180","-19.92641009985339600000","-43.94586443137007600000","belo horizonte","MG"
"30186","-19.90805786539898000000","-43.88381802539099400000","belo horizonte","MG"
"30190","-19.92464000715855500000","-43.94612171790458000000","belo horizonte","MG"
"30210","-19.95078799430713800000","-43.91838796090516000000","belo horizonte","MG"
"30220","-19.94011484944247300000","-43.91958024514323000000","belo horizonte","MG"
"30230","-19.92875698717212500000","-43.91159773646684500000","belo horizonte","MG"
"30240","-19.92963447179529300000","-43.91777905690393000000","belo horizonte","MG"
"30250","-19.92792156748683800000","-43.92173313879353500000","belo horizonte","MG"
"30260","-19.92439663271057000000","-43.91178340122714000000","belo horizonte","MG"
"30270","-19.92134251922916000000","-43.90615804521914000000","belo horizonte","MG"
"30280","-19.90808816059683300000","-43.90439520703161000000","belo horizonte","MG"
"30285","-19.91674942216083000000","-43.90182965852815000000","belo horizonte","MG"
"30286","-19.92655990431502700000","-43.92578549439883000000","belo horizonte","MG"
"30290","-19.91902161984339000000","-43.88315218187732000000","belo horizonte","MG"
"30295","-19.91367687977267000000","-43.88348263205854000000","belo horizonte","MG"
"30310","-19.94663419181910400000","-43.92852281029642000000","belo horizonte","MG"
"30315","-19.95380280794058300000","-43.93090361544768000000","belo horizonte","MG"
"30320","-19.96712946022024200000","-43.93993574937202600000","belo horizonte","MG"
"30328","-19.96988594838129300000","-43.94239902888209000000","belo horizonte","MG"
"30330","-19.94489788213359600000","-43.93958522933523000000","belo horizonte","MG"
"30335","-19.92506752909086700000","-43.93842904510488000000","belo horizonte","MG"
"30350","-19.94807647046227600000","-43.94761823033123000000","belo horizonte","MG"
"30360","-19.96444292675128200000","-43.94855817020932400000","belo horizonte","MG"
"30380","-19.94583149949691500000","-43.95259592018932400000","belo horizonte","MG"
"30390","-19.99276150266035400000","-43.96636006388633400000","belo horizonte","MG"
"30410","-19.92392791116218500000","-43.96820740649183500000","belo horizonte","MG"
"30411","-19.92610397403667000000","-43.96623487375564000000","belo horizonte","MG"
"30420","-19.93081314570951400000","-43.99893551894223000000","belo horizonte","MG"
"30421","-19.93710598538667300000","-43.97631024306514000000","belo horizonte","MG"
"30430","-19.93350474750775000000","-43.96228871687269000000","belo horizonte","MG"
"30431","-19.93548691720753800000","-43.96684971780442000000","belo horizonte","MG"
"30441","-19.93712826921185000000","-43.95772185993362000000","belo horizonte","MG"
"30451","-19.93259434659293200000","-43.96265849464029400000","belo horizonte","MG"
"30455","-19.96934052229940800000","-43.96146790379341000000","belo horizonte","MG"
"30460","-19.94231518734490000000","-43.97236151781212500000","belo horizonte","MG"
"30480","-19.92828413557480000000","-43.97516889210283000000","belo horizonte","MG"
"30490","-19.95150936303304700000","-43.97489996240398000000","belo horizonte","MG"
"30492","-19.96915225142098300000","-43.96738963507270000000","belo horizonte","MG"
"30493","-19.97320383880447300000","-43.96483879639268000000","belo horizonte","MG"
"30494","-19.96005961136484800000","-43.96164848633417000000","belo horizonte","MG"
"30510","-19.93824412465685000000","-43.99225680295105000000","belo horizonte","MG"
"30512","-19.94313991758485500000","-44.00012248441620000000","belo horizonte","MG"
"30514","-19.95226640998280000000","-43.99236541157028000000","belo horizonte","MG"
"30516","-19.95164037833757200000","-43.99014732257203000000","belo horizonte","MG"
"30518","-19.95245031107405300000","-44.00325534740167000000","belo horizonte","MG"
"30520","-19.94041113288896500000","-44.01845243035027000000","belo horizonte","MG"
"30525","-19.93423705653664500000","-44.01398299677169500000","belo horizonte","MG"
"30530","-19.92931724484181500000","-44.00012547981164000000","belo horizonte","MG"
